happiness_score,gdp_per_capita,social_support,healthy_life_expectancy,freedom_to_make_life_choices,generosity,perceptions_of_corruption,Continent_x,Marriage,Divorce,Actual,Percent,rank,IQ,education_expenditure,avg_income,avg_temp,ISO3,Continent_y,Hemisphere,Human Development Groups,UNDP Developing Regions,HDI Rank (2021),Year,Expected Years of Schooling,location,indicator,subject,measure,frequency,time,value,Unnamed: 0,LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,LITRES/CAPITA,avg_temp_c,latitude,longitude,altitude
6.845,1.823,1.544,0.477,0.693,0.158,0.05,,,,,,31.0,96.0,712.0,15552.0,12.8,CZE,Europe,Northern Hemisphere,Very High,,32.0,2021.0,16.21968079,,,,,,,,3.0,CZE,ALCOHOL,TOT,LT_CAP15,A,2019.0,11.9,9.48042661247075,49.95531818333333,15.42716865,0.0
6.796,1.857,1.366,0.511,0.626,0.272,0.34,Europe,4.4,1.8,2.44,40.91,17.0,99.0,2076.0,40698.0,12.9,GBR,Europe,Northern Hemisphere,Very High,,18.0,2021.0,17.30971909,GBR,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,1149.10155084047,27.0,GBR,ALCOHOL,TOT,LT_CAP15,A,2019.0,9.7,13.133714541004522,37.62238135714286,-10.008814599224644,0.0
6.796,1.857,1.366,0.511,0.626,0.272,0.34,Europe,4.4,1.8,2.44,40.91,17.0,99.0,2076.0,40698.0,12.9,GBR,Europe,Northern Hemisphere,Very High,,18.0,2021.0,17.30971909,GBR,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,1457.28576960401,27.0,GBR,ALCOHOL,TOT,LT_CAP15,A,2019.0,9.7,13.133714541004522,37.62238135714286,-10.008814599224644,0.0
6.796,1.857,1.366,0.511,0.626,0.272,0.34,Europe,4.4,1.8,2.44,40.91,17.0,99.0,2076.0,40698.0,12.9,GBR,Europe,Northern Hemisphere,Very High,,18.0,2021.0,17.30971909,GBR,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,2204.84452675794,27.0,GBR,ALCOHOL,TOT,LT_CAP15,A,2019.0,9.7,13.133714541004522,37.62238135714286,-10.008814599224644,0.0
6.796,1.857,1.366,0.511,0.626,0.272,0.34,Europe,4.4,1.8,2.44,40.91,17.0,99.0,2076.0,40698.0,12.9,GBR,Europe,Northern Hemisphere,Very High,,18.0,2021.0,17.30971909,GBR,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,321.381735500868,27.0,GBR,ALCOHOL,TOT,LT_CAP15,A,2019.0,9.7,13.133714541004522,37.62238135714286,-10.008814599224644,0.0
6.796,1.857,1.366,0.511,0.626,0.272,0.34,Europe,4.4,1.8,2.44,40.91,17.0,99.0,2076.0,40698.0,12.9,GBR,Europe,Northern Hemisphere,Very High,,18.0,2021.0,17.30971909,GBR,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,11.7588742649647,27.0,GBR,ALCOHOL,TOT,LT_CAP15,A,2019.0,9.7,13.133714541004522,37.62238135714286,-10.008814599224644,0.0
6.796,1.857,1.366,0.511,0.626,0.272,0.34,Europe,4.4,1.8,2.44,40.91,17.0,99.0,2076.0,40698.0,12.9,GBR,Europe,Northern Hemisphere,Very High,,18.0,2021.0,17.30971909,GBR,MEATCONSUMP,PIG,KG_CAP,A,2023.0,16.6168470537235,27.0,GBR,ALCOHOL,TOT,LT_CAP15,A,2019.0,9.7,13.133714541004522,37.62238135714286,-10.008814599224644,0.0
6.796,1.857,1.366,0.511,0.626,0.272,0.34,Europe,4.4,1.8,2.44,40.91,17.0,99.0,2076.0,40698.0,12.9,GBR,Europe,Northern Hemisphere,Very High,,18.0,2021.0,17.30971909,GBR,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,28.364160802202,27.0,GBR,ALCOHOL,TOT,LT_CAP15,A,2019.0,9.7,13.133714541004522,37.62238135714286,-10.008814599224644,0.0
6.796,1.857,1.366,0.511,0.626,0.272,0.34,Europe,4.4,1.8,2.44,40.91,17.0,99.0,2076.0,40698.0,12.9,GBR,Europe,Northern Hemisphere,Very High,,18.0,2021.0,17.30971909,GBR,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,4.1344063556451,27.0,GBR,ALCOHOL,TOT,LT_CAP15,A,2019.0,9.7,13.133714541004522,37.62238135714286,-10.008814599224644,0.0
6.763,1.808,1.511,0.432,0.487,0.059,0.089,Europe,7.0,3.1,2.26,44.29,37.0,95.0,550.0,11330.0,11.6,LTU,Europe,Northern Hemisphere,Very High,,35.0,2021.0,16.28506088,,,,,,,,41.0,LTU,ALCOHOL,TOT,LT_CAP15,A,2019.0,11.1,7.980997474747475,54.6870458,25.2829111,0.0
6.661,1.856,1.433,0.566,0.582,0.083,0.27,Europe,3.7,1.9,1.95,51.35,28.0,97.0,2042.0,37610.0,16.8,FRA,Europe,Northern Hemisphere,Very High,,28.0,2021.0,15.81206989,,,,,,,,6.0,FRA,ALCOHOL,TOT,LT_CAP15,A,2019.0,11.4,15.21960362091384,37.72538333571429,-5.452746192743243,0.0
6.65,1.815,1.539,0.532,0.707,0.144,0.113,Europe,3.5,1.1,3.18,31.43,,,,,,SVN,Europe,Northern Hemisphere,Very High,,23.0,2021.0,17.65492058,,,,,,,,37.0,SVN,ALCOHOL,TOT,LT_CAP15,A,2019.0,11.1,12.129430379746836,46.0500268,14.5069289,0.0
6.609,1.587,1.34,0.503,0.683,0.099,0.116,North America,5.3,2.5,2.12,47.17,53.0,88.0,487.0,7480.0,28.6,CRI,America,Northern Hemisphere,Very High,LAC,58.0,2021.0,16.54577065,,,,,,,,42.0,CRI,ALCOHOL,TOT,LT_CAP15,A,2019.0,3.1,,,,
6.589,1.726,1.28,0.423,0.631,0.044,0.0,Europe,7.4,1.6,4.63,21.62,55.0,88.0,249.0,7109.0,16.0,ROU,Europe,Northern Hemisphere,Very High,,53.0,2021.0,14.22990036,,,,,,,,47.0,ROU,ALCOHOL,TOT,LT_CAP15,A,2019.0,11.0,11.41817155562116,45.77264401428572,25.126334928314883,0.0
6.587,2.168,1.354,0.607,0.66,0.17,0.561,Asia,6.8,1.9,3.58,27.94,3.0,106.0,1428.0,41100.0,31.5,SGP,Asia,Northern Hemisphere,Very High,EAP,12.0,2021.0,16.5243206,,,,,,,,,,,,,,,,28.07889589905363,1.357107,103.8194992,0.0
6.571,2.015,1.223,0.401,0.745,0.188,0.247,Asia,2.8,0.7,4.0,25.0,70.0,82.0,805.0,38644.0,34.4,ARE,Asia,Northern Hemisphere,Very High,AS,26.0,2021.0,15.71769047,,,,,,,,,,,,,,,,29.033337722925136,25.20977565,55.257297025,0.0
6.535,1.89,1.372,0.492,0.562,0.067,0.178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.494,1.617,1.445,0.435,0.683,0.102,0.254,South America,3.2,,,,,,,,,URY,America,Southern Hemisphere,Very High,LAC,58.0,2021.0,16.83259964,,,,,,,,,,,,,,,,18.04902035279357,-33.38949528,-56.741444820000005,0.0
6.469,1.731,1.544,0.472,0.494,0.128,0.022,Europe,5.7,1.8,3.17,31.58,,,,,,SVK,Europe,Northern Hemisphere,Very High,,45.0,2021.0,14.51303959,,,,,,,,22.0,SVK,ALCOHOL,TOT,LT_CAP15,A,2019.0,10.3,10.333415227605164,48.72780835,20.20412895,0.0
6.463,1.861,1.37,0.351,0.682,0.093,0.17,Asia,5.6,2.1,2.67,37.5,85.0,77.0,1265.0,17468.0,32.7,SAU,Asia,Northern Hemisphere,Very High,AS,35.0,2021.0,16.13549042,SAU,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,4.17425606970267,,,,,,,,,25.35222108027867,24.73282775555555,42.80630346666666,0.0
6.463,1.861,1.37,0.351,0.682,0.093,0.17,Asia,5.6,2.1,2.67,37.5,85.0,77.0,1265.0,17468.0,32.7,SAU,Asia,Northern Hemisphere,Very High,AS,35.0,2021.0,16.13549042,SAU,MEATCONSUMP,PIG,KG_CAP,A,2023.0,0.468288407275709,,,,,,,,,25.35222108027867,24.73282775555555,42.80630346666666,0.0
6.463,1.861,1.37,0.351,0.682,0.093,0.17,Asia,5.6,2.1,2.67,37.5,85.0,77.0,1265.0,17468.0,32.7,SAU,Asia,Northern Hemisphere,Very High,AS,35.0,2021.0,16.13549042,SAU,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,33.0047840350507,,,,,,,,,25.35222108027867,24.73282775555555,42.80630346666666,0.0
6.463,1.861,1.37,0.351,0.682,0.093,0.17,Asia,5.6,2.1,2.67,37.5,85.0,77.0,1265.0,17468.0,32.7,SAU,Asia,Northern Hemisphere,Very High,AS,35.0,2021.0,16.13549042,SAU,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,3.72970484800712,,,,,,,,,25.35222108027867,24.73282775555555,42.80630346666666,0.0
6.463,1.861,1.37,0.351,0.682,0.093,0.17,Asia,5.6,2.1,2.67,37.5,85.0,77.0,1265.0,17468.0,32.7,SAU,Asia,Northern Hemisphere,Very High,AS,35.0,2021.0,16.13549042,SAU,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,1361.86458942583,,,,,,,,,25.35222108027867,24.73282775555555,42.80630346666666,0.0
6.463,1.861,1.37,0.351,0.682,0.093,0.17,Asia,5.6,2.1,2.67,37.5,85.0,77.0,1265.0,17468.0,32.7,SAU,Asia,Northern Hemisphere,Very High,AS,35.0,2021.0,16.13549042,SAU,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,216.53133418426,,,,,,,,,25.35222108027867,24.73282775555555,42.80630346666666,0.0
6.463,1.861,1.37,0.351,0.682,0.093,0.17,Asia,5.6,2.1,2.67,37.5,85.0,77.0,1265.0,17468.0,32.7,SAU,Asia,Northern Hemisphere,Very High,AS,35.0,2021.0,16.13549042,SAU,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,153.897476078514,,,,,,,,,25.35222108027867,24.73282775555555,42.80630346666666,0.0
6.463,1.861,1.37,0.351,0.682,0.093,0.17,Asia,5.6,2.1,2.67,37.5,85.0,77.0,1265.0,17468.0,32.7,SAU,Asia,Northern Hemisphere,Very High,AS,35.0,2021.0,16.13549042,SAU,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,21.8001011444092,,,,,,,,,25.35222108027867,24.73282775555555,42.80630346666666,0.0
6.455,1.798,1.526,0.494,0.728,0.153,0.372,Europe,5.0,2.4,2.08,48.0,15.0,100.0,749.0,13770.0,10.1,EST,Europe,Northern Hemisphere,Very High,,31.0,2021.0,15.92895985,,,,,,,,32.0,EST,ALCOHOL,TOT,LT_CAP15,A,2019.0,10.4,11.26576755285824,58.729757875,25.333076544915276,0.0
6.436,1.798,1.491,0.567,0.533,0.101,0.157,Europe,1.9,1.6,1.19,84.21,33.0,95.0,1176.0,26463.0,21.1,ESP,Europe,Northern Hemisphere,Very High,,27.0,2021.0,17.91690063,,,,,,,,23.0,ESP,ALCOHOL,TOT,LT_CAP15,A,2019.0,10.7,18.07335654073791,39.19810784814815,-3.95968150122778,0.0
6.405,1.832,1.365,0.559,0.438,0.097,0.063,Europe,3.2,1.5,2.13,46.88,35.0,95.0,1380.0,32104.0,17.8,ITA,Europe,Northern Hemisphere,Very High,,30.0,2021.0,16.22678947,,,,,,,,12.0,ITA,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.7,14.248189552149782,43.0448270675,11.971745346207772,0.0
6.368,1.374,1.269,0.372,0.639,0.275,0.045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6.334,1.645,1.384,0.511,0.546,0.131,0.076,South America,3.3,0.7,4.71,21.21,52.0,88.0,482.0,10195.0,18.5,CHL,America,Southern Hemisphere,Very High,LAC,42.0,2021.0,16.73130035,CHL,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,19.5928765143762,30.0,CHL,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,14.630812206117204,-34.53477597360868,-71.82557644913263,0.0
6.334,1.645,1.384,0.511,0.546,0.131,0.076,South America,3.3,0.7,4.71,21.21,52.0,88.0,482.0,10195.0,18.5,CHL,America,Southern Hemisphere,Very High,LAC,42.0,2021.0,16.73130035,CHL,MEATCONSUMP,PIG,KG_CAP,A,2023.0,20.3852780146451,30.0,CHL,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,14.630812206117204,-34.53477597360868,-71.82557644913263,0.0
6.334,1.645,1.384,0.511,0.546,0.131,0.076,South America,3.3,0.7,4.71,21.21,52.0,88.0,482.0,10195.0,18.5,CHL,America,Southern Hemisphere,Very High,LAC,42.0,2021.0,16.73130035,CHL,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,37.9813552483916,30.0,CHL,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,14.630812206117204,-34.53477597360868,-71.82557644913263,0.0
6.334,1.645,1.384,0.511,0.546,0.131,0.076,South America,3.3,0.7,4.71,21.21,52.0,88.0,482.0,10195.0,18.5,CHL,America,Southern Hemisphere,Very High,LAC,42.0,2021.0,16.73130035,CHL,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,0.413927052412702,30.0,CHL,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,14.630812206117204,-34.53477597360868,-71.82557644913263,0.0
6.334,1.645,1.384,0.511,0.546,0.131,0.076,South America,3.3,0.7,4.71,21.21,52.0,88.0,482.0,10195.0,18.5,CHL,America,Southern Hemisphere,Very High,LAC,42.0,2021.0,16.73130035,CHL,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,527.853851011726,30.0,CHL,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,14.630812206117204,-34.53477597360868,-71.82557644913263,0.0
6.334,1.645,1.384,0.511,0.546,0.131,0.076,South America,3.3,0.7,4.71,21.21,52.0,88.0,482.0,10195.0,18.5,CHL,America,Southern Hemisphere,Very High,LAC,42.0,2021.0,16.73130035,CHL,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,813.956729367373,30.0,CHL,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,14.630812206117204,-34.53477597360868,-71.82557644913263,0.0
6.334,1.645,1.384,0.511,0.546,0.131,0.076,South America,3.3,0.7,4.71,21.21,52.0,88.0,482.0,10195.0,18.5,CHL,America,Southern Hemisphere,Very High,LAC,42.0,2021.0,16.73130035,CHL,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,8.87063422500669,30.0,CHL,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,14.630812206117204,-34.53477597360868,-71.82557644913263,0.0
6.334,1.645,1.384,0.511,0.546,0.131,0.076,South America,3.3,0.7,4.71,21.21,52.0,88.0,482.0,10195.0,18.5,CHL,America,Southern Hemisphere,Very High,LAC,42.0,2021.0,16.73130035,CHL,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,492.873614318761,30.0,CHL,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,14.630812206117204,-34.53477597360868,-71.82557644913263,0.0
6.33,1.55,1.169,0.389,0.632,0.086,0.115,North America,5.2,0.9,5.78,17.31,58.0,87.0,437.0,8845.0,29.8,MEX,America,Northern Hemisphere,High,LAC,86.0,2021.0,14.86443996,MEX,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,8.73032191713485,16.0,MEX,ALCOHOL,TOT,LT_CAP15,A,2019.0,4.9,21.670871898792864,21.933081638231652,-100.8137321685332,0.0
6.33,1.55,1.169,0.389,0.632,0.086,0.115,North America,5.2,0.9,5.78,17.31,58.0,87.0,437.0,8845.0,29.8,MEX,America,Northern Hemisphere,High,LAC,86.0,2021.0,14.86443996,MEX,MEATCONSUMP,PIG,KG_CAP,A,2023.0,14.08813748849,16.0,MEX,ALCOHOL,TOT,LT_CAP15,A,2019.0,4.9,21.670871898792864,21.933081638231652,-100.8137321685332,0.0
6.33,1.55,1.169,0.389,0.632,0.086,0.115,North America,5.2,0.9,5.78,17.31,58.0,87.0,437.0,8845.0,29.8,MEX,America,Northern Hemisphere,High,LAC,86.0,2021.0,14.86443996,MEX,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,29.569800755473,16.0,MEX,ALCOHOL,TOT,LT_CAP15,A,2019.0,4.9,21.670871898792864,21.933081638231652,-100.8137321685332,0.0
6.33,1.55,1.169,0.389,0.632,0.086,0.115,North America,5.2,0.9,5.78,17.31,58.0,87.0,437.0,8845.0,29.8,MEX,America,Northern Hemisphere,High,LAC,86.0,2021.0,14.86443996,MEX,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,0.51921017633281,16.0,MEX,ALCOHOL,TOT,LT_CAP15,A,2019.0,4.9,21.670871898792864,21.933081638231652,-100.8137321685332,0.0
6.33,1.55,1.169,0.389,0.632,0.086,0.115,North America,5.2,0.9,5.78,17.31,58.0,87.0,437.0,8845.0,29.8,MEX,America,Northern Hemisphere,High,LAC,86.0,2021.0,14.86443996,MEX,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,4647.93470968872,16.0,MEX,ALCOHOL,TOT,LT_CAP15,A,2019.0,4.9,21.670871898792864,21.933081638231652,-100.8137321685332,0.0
6.33,1.55,1.169,0.389,0.632,0.086,0.115,North America,5.2,0.9,5.78,17.31,58.0,87.0,437.0,8845.0,29.8,MEX,America,Northern Hemisphere,High,LAC,86.0,2021.0,14.86443996,MEX,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,1725.148602447,16.0,MEX,ALCOHOL,TOT,LT_CAP15,A,2019.0,4.9,21.670871898792864,21.933081638231652,-100.8137321685332,0.0
6.33,1.55,1.169,0.389,0.632,0.086,0.115,North America,5.2,0.9,5.78,17.31,58.0,87.0,437.0,8845.0,29.8,MEX,America,Northern Hemisphere,High,LAC,86.0,2021.0,14.86443996,MEX,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,81.6121495087924,16.0,MEX,ALCOHOL,TOT,LT_CAP15,A,2019.0,4.9,21.670871898792864,21.933081638231652,-100.8137321685332,0.0
6.33,1.55,1.169,0.389,0.632,0.086,0.115,North America,5.2,0.9,5.78,17.31,58.0,87.0,437.0,8845.0,29.8,MEX,America,Northern Hemisphere,High,LAC,86.0,2021.0,14.86443996,MEX,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,2498.34995233811,16.0,MEX,ALCOHOL,TOT,LT_CAP15,A,2019.0,4.9,21.670871898792864,21.933081638231652,-100.8137321685332,0.0
6.3,1.841,1.468,0.547,0.671,0.2,0.143,Europe,5.8,0.7,8.29,12.07,,,,,,MLT,Europe,Northern Hemisphere,Very High,,23.0,2021.0,16.83856964,,,,,,,,,,,,,,,,19.52784090909091,35.8989818,14.5136759,0.0
6.265,1.714,1.402,0.475,0.63,0.065,0.036,North America,3.7,1.0,3.7,27.03,,,,,,PAN,America,Northern Hemisphere,Very High,LAC,61.0,2021.0,13.05787868,,,,,,,,,,,,,,,,,,,
6.26,1.767,1.474,0.477,0.511,0.12,0.139,Europe,5.1,1.7,3.0,33.33,30.0,96.0,545.0,10505.0,13.4,POL,Europe,Northern Hemisphere,Very High,,34.0,2021.0,16.0271492,,,,,,,,20.0,POL,ALCOHOL,TOT,LT_CAP15,A,2019.0,11.0,9.431978588739634,51.99010477,19.10814561380097,0.0
6.259,1.109,1.292,0.385,0.66,0.148,0.218,North America,4.5,0.8,5.63,17.78,,,,,,NIC,America,Northern Hemisphere,Medium,LAC,126.0,2021.0,12.64135783,,,,,,,,,,,,,,,,28.453446244043015,12.1315011,-85.82135115,0.0
6.213,1.737,1.505,0.405,0.58,0.107,0.071,Europe,6.8,3.1,2.19,45.59,,,,,,LVA,Europe,Northern Hemisphere,Very High,,39.0,2021.0,16.20252991,,,,,,,,40.0,LVA,ALCOHOL,TOT,LT_CAP15,A,2019.0,11.6,7.994621790423317,56.9493977,24.1051846,0.0
6.173,1.883,1.269,0.389,0.748,0.199,0.138,,,,,,,,,,,BHR,Asia,Northern Hemisphere,Very High,AS,35.0,2021.0,16.29755974,,,,,,,,,,,,,,,,28.25940063091483,26.2235041,50.5822436,0.0
6.15,1.287,1.188,0.31,0.631,0.106,0.066,North America,3.8,1.2,3.17,31.58,106.0,55.0,92.0,2830.0,32.1,GTM,America,Northern Hemisphere,Medium,LAC,135.0,2021.0,10.56245041,,,,,,,,,,,,,,,,,,,
6.144,1.664,1.491,0.389,0.628,0.136,0.149,Asia,7.3,2.5,2.92,34.25,46.0,89.0,225.0,6380.0,13.5,KAZ,Asia,Northern Hemisphere,Very High,ECA,56.0,2021.0,15.76500034,KAZ,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,20.4096046294447,,,,,,,,,6.729476834276542,50.511099933333334,63.39066686666666,0.0
6.144,1.664,1.491,0.389,0.628,0.136,0.149,Asia,7.3,2.5,2.92,34.25,46.0,89.0,225.0,6380.0,13.5,KAZ,Asia,Northern Hemisphere,Very High,ECA,56.0,2021.0,15.76500034,KAZ,MEATCONSUMP,PIG,KG_CAP,A,2023.0,4.6531151494198,,,,,,,,,6.729476834276542,50.511099933333334,63.39066686666666,0.0
6.144,1.664,1.491,0.389,0.628,0.136,0.149,Asia,7.3,2.5,2.92,34.25,46.0,89.0,225.0,6380.0,13.5,KAZ,Asia,Northern Hemisphere,Very High,ECA,56.0,2021.0,15.76500034,KAZ,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,16.1463654301864,,,,,,,,,6.729476834276542,50.511099933333334,63.39066686666666,0.0
6.144,1.664,1.491,0.389,0.628,0.136,0.149,Asia,7.3,2.5,2.92,34.25,46.0,89.0,225.0,6380.0,13.5,KAZ,Asia,Northern Hemisphere,Very High,ECA,56.0,2021.0,15.76500034,KAZ,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,8.68326951800028,,,,,,,,,6.729476834276542,50.511099933333334,63.39066686666666,0.0
6.144,1.664,1.491,0.389,0.628,0.136,0.149,Asia,7.3,2.5,2.92,34.25,46.0,89.0,225.0,6380.0,13.5,KAZ,Asia,Northern Hemisphere,Very High,ECA,56.0,2021.0,15.76500034,KAZ,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,562.633632281083,,,,,,,,,6.729476834276542,50.511099933333334,63.39066686666666,0.0
6.144,1.664,1.491,0.389,0.628,0.136,0.149,Asia,7.3,2.5,2.92,34.25,46.0,89.0,225.0,6380.0,13.5,KAZ,Asia,Northern Hemisphere,Very High,ECA,56.0,2021.0,15.76500034,KAZ,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,115.116700918745,,,,,,,,,6.729476834276542,50.511099933333334,63.39066686666666,0.0
6.144,1.664,1.491,0.389,0.628,0.136,0.149,Asia,7.3,2.5,2.92,34.25,46.0,89.0,225.0,6380.0,13.5,KAZ,Asia,Northern Hemisphere,Very High,ECA,56.0,2021.0,15.76500034,KAZ,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,190.409997154761,,,,,,,,,6.729476834276542,50.511099933333334,63.39066686666666,0.0
6.144,1.664,1.491,0.389,0.628,0.136,0.149,Asia,7.3,2.5,2.92,34.25,46.0,89.0,225.0,6380.0,13.5,KAZ,Asia,Northern Hemisphere,Very High,ECA,56.0,2021.0,15.76500034,KAZ,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,354.063568941202,,,,,,,,,6.729476834276542,50.511099933333334,63.39066686666666,0.0
6.144,1.552,1.343,0.424,0.617,0.246,0.081,Europe,5.2,1.4,3.71,26.92,50.0,89.0,208.0,4876.0,18.3,SRB,Europe,Northern Hemisphere,Very High,ECA,63.0,2021.0,14.40009022,,,,,,,,,,,,,,,,13.567229409908489,45.03647345,20.1510365,0.0
6.13,1.824,1.224,0.58,0.455,0.104,0.05,Asia,6.8,2.2,3.09,32.35,,,,,,CYP,Asia,Northern Hemisphere,Very High,,29.0,2021.0,15.64826965,,,,,,,,,,,,,,,,20.863521615651624,34.9236095,33.6236184,0.0
6.129,1.825,1.396,0.622,0.556,0.009,0.207,Asia,4.8,1.7,2.82,35.42,2.0,106.0,1340.0,40964.0,19.2,JPN,Asia,Northern Hemisphere,Very High,,19.0,2021.0,15.22162588,JPN,MEATCONSUMP,BEEF,KG_CAP,A,2023.0,7.56197789944738,13.0,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,15.775102495976473,35.9958465,135.86623409285716,0.0
6.129,1.825,1.396,0.622,0.556,0.009,0.207,Asia,4.8,1.7,2.82,35.42,2.0,106.0,1340.0,40964.0,19.2,JPN,Asia,Northern Hemisphere,Very High,,19.0,2021.0,15.22162588,JPN,MEATCONSUMP,PIG,KG_CAP,A,2023.0,16.4939851149952,13.0,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,15.775102495976473,35.9958465,135.86623409285716,0.0
6.129,1.825,1.396,0.622,0.556,0.009,0.207,Asia,4.8,1.7,2.82,35.42,2.0,106.0,1340.0,40964.0,19.2,JPN,Asia,Northern Hemisphere,Very High,,19.0,2021.0,15.22162588,JPN,MEATCONSUMP,POULTRY,KG_CAP,A,2023.0,17.3662012586156,13.0,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,15.775102495976473,35.9958465,135.86623409285716,0.0
6.129,1.825,1.396,0.622,0.556,0.009,0.207,Asia,4.8,1.7,2.82,35.42,2.0,106.0,1340.0,40964.0,19.2,JPN,Asia,Northern Hemisphere,Very High,,19.0,2021.0,15.22162588,JPN,MEATCONSUMP,SHEEP,KG_CAP,A,2023.0,0.161446751878446,13.0,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,15.775102495976473,35.9958465,135.86623409285716,0.0
6.129,1.825,1.396,0.622,0.556,0.009,0.207,Asia,4.8,1.7,2.82,35.42,2.0,106.0,1340.0,40964.0,19.2,JPN,Asia,Northern Hemisphere,Very High,,19.0,2021.0,15.22162588,JPN,MEATCONSUMP,PIG,THND_TONNE,A,2023.0,2648.73523580146,13.0,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,15.775102495976473,35.9958465,135.86623409285716,0.0
6.129,1.825,1.396,0.622,0.556,0.009,0.207,Asia,4.8,1.7,2.82,35.42,2.0,106.0,1340.0,40964.0,19.2,JPN,Asia,Northern Hemisphere,Very High,,19.0,2021.0,15.22162588,JPN,MEATCONSUMP,BEEF,THND_TONNE,A,2023.0,1353.14680702246,13.0,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,15.775102495976473,35.9958465,135.86623409285716,0.0
6.129,1.825,1.396,0.622,0.556,0.009,0.207,Asia,4.8,1.7,2.82,35.42,2.0,106.0,1340.0,40964.0,19.2,JPN,Asia,Northern Hemisphere,Very High,,19.0,2021.0,15.22162588,JPN,MEATCONSUMP,SHEEP,THND_TONNE,A,2023.0,22.9802205850471,13.0,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,15.775102495976473,35.9958465,135.86623409285716,0.0
6.129,1.825,1.396,0.622,0.556,0.009,0.207,Asia,4.8,1.7,2.82,35.42,2.0,106.0,1340.0,40964.0,19.2,JPN,Asia,Northern Hemisphere,Very High,,19.0,2021.0,15.22162588,JPN,MEATCONSUMP,POULTRY,THND_TONNE,A,2023.0,2471.89324655957,13.0,JPN,ALCOHOL,TOT,LT_CAP15,A,2019.0,7.1,15.775102495976473,35.9958465,135.86623409285716,0.0
6.125,1.727,1.455,0.475,0.5,0.087,0.003,Europe,4.9,1.5,3.27,30.61,36.0,95.0,505.0,11642.0,18.1,HRV,Europe,Northern Hemisphere,Very High,,40.0,2021.0,15.11209965,,,,,,,,45.0,HRV,ALCOHOL,TOT,LT_CAP15,A,2019.0,9.6,15.967402966235404,44.791907949999995,15.930338852983576,0.0
